Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
9023,05-04-2022,First Class,Home Office,United States,Fort Collins,Colorado,80525,West,Furniture,Furnishings,FUR-FU-10001979,80,100,3,4
9024,03-06-2023,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10001482,110,120,1,4
9025,17-03-2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002018,20,20,3,5
9026,10-08-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10000397,110,140,4,5
9027,14-08-2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003976,30,40,3,4
9028,12-09-2022,Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,FUR-FU-10002597,10,10,3,2
9029,12-06-2023,Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,FUR-FU-10004864,160,190,3,3
9030,30-09-2023,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,OFF-BI-10002103,10,10,2,3
9031,13-05-2022,Same Day,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001005,270,310,4,4
9032,30-11-2022,Same Day,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,FUR-TA-10002607,240,280,4,3
9033,04-01-2023,Standard Class,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000454,460,490,2,4
9034,28-05-2022,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,OFF-BI-10001359,1450,1790,2,4
9035,09-12-2022,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,OFF-BI-10003196,0,0,4,5
9036,15-12-2022,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Technology,Accessories,TEC-AC-10003657,100,110,4,5
9037,29-04-2022,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002262,30,30,4,4
9038,02-04-2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002214,20,20,2,5
9039,16-04-2022,Same Day,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10003555,50,60,3,2
9040,25-02-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10000545,8410,9890,13,5
9041,30-11-2023,Standard Class,Corporate,United States,Chandler,Arizona,85224,West,Furniture,Tables,FUR-TA-10004607,60,70,1,5
9042,11-11-2023,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Furniture,Furnishings,FUR-FU-10000277,270,340,4,5
9043,04-06-2022,Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10004532,60,60,3,5
9044,02-08-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003911,450,480,3,2
9045,26-01-2022,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Binders,OFF-BI-10003196,10,10,2,2
9046,12-08-2023,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,TEC-AC-10000358,160,190,5,2
9047,28-07-2023,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Technology,Accessories,TEC-AC-10000057,140,150,5,4
9048,24-08-2023,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Art,OFF-AR-10001988,30,30,5,4
9049,08-01-2023,Second Class,Corporate,United States,Sunnyvale,California,94086,West,Office Supplies,Labels,OFF-LA-10003498,30,40,3,3
9050,09-07-2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10002956,60,70,3,4
9051,06-01-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003724,10,10,2,5
9052,30-03-2023,Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10004272,0,0,2,3
9053,22-12-2023,Second Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003291,30,30,4,3
9054,12-11-2023,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004100,30,30,2,5
9055,14-06-2023,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Supplies,OFF-SU-10001218,20,20,2,4
9056,05-12-2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004209,20,20,2,2
9057,07-02-2022,First Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10002073,2100,2620,11,2
9058,08-03-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003424,60,70,7,4
9059,13-08-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10001086,310,360,3,5
9060,17-12-2022,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,FUR-TA-10004619,940,1120,7,4
9061,06-01-2022,First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002854,80,90,4,2
9062,15-02-2023,First Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Labels,OFF-LA-10002762,40,50,4,4
9063,14-08-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10003495,30,40,6,5
9064,26-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002581,290,320,13,3
9065,18-02-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,3,3
9066,02-05-2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001184,20,20,4,4
9067,23-07-2023,Standard Class,Consumer,United States,Harrisonburg,Virginia,22801,South,Technology,Accessories,TEC-AC-10000521,20,20,2,5
9068,29-09-2023,Standard Class,Consumer,United States,Rockville,Maryland,20852,East,Technology,Phones,TEC-PH-10002890,70,90,2,5
9069,05-12-2023,Second Class,Consumer,United States,Des Moines,Washington,98198,West,Furniture,Chairs,FUR-CH-10003061,180,220,3,2
9070,22-07-2022,Second Class,Consumer,United States,Des Moines,Washington,98198,West,Office Supplies,Envelopes,OFF-EN-10003567,60,70,3,4
9071,01-06-2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001918,10,10,3,3
9072,19-04-2022,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Storage,OFF-ST-10002444,20,20,2,5
9073,19-10-2023,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Envelopes,OFF-EN-10003286,20,20,2,5
9074,27-05-2022,Standard Class,Consumer,United States,Springfield,Missouri,65807,Central,Technology,Accessories,TEC-AC-10000109,240,280,5,3
9075,29-08-2023,Standard Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Storage,OFF-ST-10002574,700,830,6,5
9076,17-09-2022,First Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10000773,10,10,3,2
9077,28-05-2023,First Class,Consumer,United States,Lakewood,Ohio,44107,East,Office Supplies,Supplies,OFF-SU-10004661,30,30,4,5
9078,06-04-2022,Standard Class,Corporate,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,TEC-AC-10003280,70,90,3,4
9079,29-08-2022,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,FUR-FU-10003773,280,320,4,4
9080,03-08-2022,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10002412,10,10,1,3
9081,13-12-2023,Second Class,Corporate,United States,Santa Ana,California,92704,West,Technology,Phones,TEC-PH-10002564,130,140,6,5
9082,09-03-2022,Second Class,Corporate,United States,Santa Ana,California,92704,West,Office Supplies,Paper,OFF-PA-10002262,20,20,3,3
9083,19-06-2023,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10000246,10,10,2,5
9084,09-10-2022,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Storage,OFF-ST-10002554,140,150,3,4
9085,17-10-2022,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,OFF-PA-10002751,30,30,5,5
9086,27-09-2022,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004318,270,280,2,2
9087,05-01-2022,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,OFF-AP-10001564,80,90,2,4
9088,17-10-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10000513,370,450,5,4
9089,20-06-2022,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Phones,TEC-PH-10001433,240,250,3,4
9090,15-09-2023,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002790,280,300,5,2
9091,25-08-2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10002974,330,350,8,2
9092,02-08-2023,Second Class,Corporate,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10003177,20,20,3,3
9093,19-05-2022,Second Class,Corporate,United States,Troy,Ohio,45373,East,Furniture,Bookcases,FUR-BO-10001918,440,480,6,5
9094,21-01-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001299,250,300,2,3
9095,31-12-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004224,330,400,6,3
9096,20-04-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001300,30,40,2,3
9097,16-12-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,OFF-LA-10004178,30,30,7,5
9098,18-07-2023,Standard Class,Consumer,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,OFF-PA-10000289,30,30,5,4
9099,29-06-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10002085,350,370,7,2
9100,21-02-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001934,10,10,2,4
9101,02-01-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10003033,750,790,3,3
9102,22-08-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10001683,20,20,3,3
9103,04-08-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10001713,70,80,2,5
9104,22-12-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000193,50,60,5,5
9105,13-10-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000474,30,30,10,2
9106,04-09-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000129,150,180,2,3
9107,22-07-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10001016,250,290,3,4
9108,27-04-2022,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Supplies,OFF-SU-10002557,20,20,2,5
9109,04-09-2022,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Paper,OFF-PA-10002160,30,30,7,5
9110,22-10-2023,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Technology,Accessories,TEC-AC-10003095,180,210,2,5
9111,13-06-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Envelopes,OFF-EN-10003160,40,40,5,4
9112,26-09-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Technology,Accessories,TEC-AC-10001542,20,20,2,2
9113,09-09-2022,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,OFF-ST-10003641,290,320,4,3
9114,13-03-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10002432,20,20,3,3
9115,07-08-2022,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004094,580,620,5,4
9116,11-10-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001817,410,430,2,4
9117,14-04-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10002759,30,30,2,4
9118,13-01-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10000309,850,890,3,2
9119,03-08-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10003673,20,20,4,4
9120,01-07-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000452,20,20,7,2
9121,25-06-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000210,90,100,5,2
9122,09-04-2022,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10000358,90,90,7,5
9123,18-11-2023,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002137,10,10,1,3
9124,17-01-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10003364,70,80,9,3
9125,15-04-2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10001940,10,10,3,5
9126,30-04-2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10000320,10,10,4,4
9127,12-09-2023,Standard Class,Home Office,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Art,OFF-AR-10004441,10,10,2,4
9128,14-08-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10002182,40,50,3,4
9129,14-05-2023,First Class,Corporate,United States,Redmond,Oregon,97756,West,Office Supplies,Binders,OFF-BI-10002931,80,90,7,3
9130,26-05-2022,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,FUR-BO-10004357,290,300,3,4
9131,07-04-2022,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10000475,20,20,2,3
9132,31-05-2023,Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Furniture,Furnishings,FUR-FU-10001473,30,30,2,4
9133,08-09-2022,Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Office Supplies,Appliances,OFF-AP-10001469,120,130,3,2
9134,27-08-2023,Standard Class,Home Office,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10004447,490,560,5,2
9135,19-12-2023,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,OFF-ST-10001469,120,130,3,2
9136,14-03-2022,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,OFF-ST-10000060,40,50,1,5
9137,19-05-2022,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Paper,OFF-PA-10000807,10,10,3,3
9138,29-01-2022,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Binders,OFF-BI-10000666,20,20,2,2
9139,30-05-2023,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002890,150,180,5,4
9140,06-05-2023,Standard Class,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Technology,Accessories,TEC-AC-10000844,440,480,7,5
9141,27-01-2022,Second Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10002402,150,160,2,3
9142,21-09-2022,First Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10003988,30,40,4,3
9143,19-06-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,OFF-BI-10004040,10,10,2,4
9144,12-09-2022,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Technology,Phones,TEC-PH-10004094,1030,1120,9,5
9145,18-09-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10000358,60,60,5,3
9146,10-06-2022,Standard Class,Consumer,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10000138,0,0,3,2
9147,22-09-2023,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Technology,Accessories,TEC-AC-10002926,80,100,2,3
9148,24-03-2022,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Office Supplies,Art,OFF-AR-10003477,10,10,6,2
9149,13-08-2023,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Office Supplies,Storage,OFF-ST-10001526,1330,1560,13,2
9150,29-12-2023,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001765,120,140,4,3
9151,09-03-2022,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10004859,60,70,5,4
9152,23-04-2022,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,2
9153,19-10-2023,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Technology,Accessories,TEC-AC-10002345,20,20,2,3
9154,14-08-2022,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Office Supplies,Art,OFF-AR-10001246,20,20,7,4
9155,18-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004864,20,20,2,2
9156,13-10-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10001804,30,40,6,4
